Date,Time,"VOC_Sensor {device=""F1"", name=""VOC_data""}","VOC_Sensor {device=""MQ135"", name=""VOC_data""}","VOC_Sensor {device=""MQ138"", name=""VOC_data""}","VOC_Sensor {device=""MQ3"", name=""VOC_data""}","VOC_Sensor {device=""MQ9"", name=""VOC_data""}"
9/21/2022,22:30:00,,125,2122,1026,179
9/21/2022,22:30:20,,131,2654,1031,185
9/21/2022,22:30:40,,126,2065,1025,178
9/21/2022,22:31:00,,131,2889,1029,179
9/21/2022,22:31:20,,132,2807,1018,183
9/21/2022,22:31:40,,139,2412,1022,184
9/21/2022,22:32:00,,130,3162,1024,180
9/21/2022,22:32:20,,132,2153,1018,170
9/21/2022,22:32:40,,127,2944,1017,180
9/21/2022,22:33:00,,129,1809,1018,183
9/21/2022,22:33:20,,127,2808,1018,178
9/21/2022,22:33:40,,128,3174,1015,176
9/21/2022,22:34:00,,127,1732,1012,178
9/21/2022,22:34:20,,129,2394,1009,179
9/21/2022,22:34:40,,129,2413,1015,177
9/21/2022,22:35:00,,128,2756,1016,179
9/21/2022,22:35:20,,127,1638,1013,179
9/21/2022,22:35:40,,129,2662,1005,183
9/21/2022,22:36:00,,132,2840,1008,178
9/21/2022,22:36:20,,126,1948,1015,179
9/21/2022,22:36:40,,128,1810,1011,178
9/21/2022,22:37:00,0,128,2874,1019,179
9/21/2022,22:37:20,,134,1608,1005,177
9/21/2022,22:37:40,,133,1921,1009,176
9/21/2022,22:38:00,,130,3020,1004,175
9/21/2022,22:38:20,,129,2207,1003,182
9/21/2022,22:38:40,,116,2814,1017,177
9/21/2022,22:39:00,,127,2691,1007,177
9/21/2022,22:39:20,,127,1195,1007,174
9/21/2022,22:39:40,,127,2344,1004,176
9/21/2022,22:40:00,,131,2789,1015,176
9/21/2022,22:40:20,,129,1634,1004,177
9/21/2022,22:40:40,,130,2879,998,178
9/21/2022,22:41:00,,127,3204,993,178
9/21/2022,22:41:20,,121,2638,997,176
9/21/2022,22:41:40,,127,2375,1003,180
9/21/2022,22:42:00,,127,2392,996,176
9/21/2022,22:42:20,,123,2077,993,175
9/21/2022,22:42:40,,126,2474,990,175
9/21/2022,22:43:00,,125,2292,997,176
9/21/2022,22:43:20,,127,3980,993,173
9/21/2022,22:43:40,,126,2321,998,174
9/21/2022,22:44:00,0,123,2455,992,174
9/21/2022,22:44:20,,124,2714,985,170
9/21/2022,22:44:40,,128,3561,987,174
9/21/2022,22:45:00,,126,2727,992,176
9/21/2022,22:45:20,,129,2094,987,175
9/21/2022,22:45:40,,126,1372,985,170
9/21/2022,22:46:00,,124,2405,990,170
9/21/2022,22:46:20,,127,2879,988,168
9/21/2022,22:46:40,,125,2515,983,174
9/21/2022,22:47:00,,129,3212,983,172
9/21/2022,22:47:20,,122,2664,984,172
9/21/2022,22:47:40,,127,2288,983,171
9/21/2022,22:48:00,,128,3014,987,174
9/21/2022,22:48:20,,126,3061,981,174
9/21/2022,22:48:40,,127,3335,987,174
9/21/2022,22:49:00,0,127,1611,981,160
9/21/2022,22:49:20,,124,1778,975,171
9/21/2022,22:49:40,,124,3388,980,172
9/21/2022,22:50:00,,124,1880,976,168
9/21/2022,22:50:20,,125,2485,981,173
9/21/2022,22:50:40,,126,2697,976,174
9/21/2022,22:51:00,0,124,2077,969,171
9/21/2022,22:51:20,,121,2051,978,172
9/21/2022,22:51:40,,125,3088,980,171
9/21/2022,22:52:00,,120,2175,978,169
9/21/2022,22:52:20,,117,2596,995,171
9/21/2022,22:52:40,0,124,2991,976,173
9/21/2022,22:53:00,,123,1857,975,171
9/21/2022,22:53:20,,125,2390,974,171
9/21/2022,22:53:40,0,124,3156,969,168
9/21/2022,22:54:00,,126,1244,965,171
9/21/2022,22:54:20,0,122,2515,973,167
9/21/2022,22:54:40,,126,2947,969,172
9/21/2022,22:55:00,,124,2646,975,170
9/21/2022,22:55:20,,122,2282,978,168
9/21/2022,22:55:40,0,129,3318,977,169
9/21/2022,22:56:00,,116,2204,971,179
9/21/2022,22:56:20,,124,1375,970,168
9/21/2022,22:56:40,,126,2035,970,169
9/21/2022,22:57:00,,123,2881,963,168
9/21/2022,22:57:20,,123,2382,970,169
9/21/2022,22:57:40,,123,1554,966,157
9/21/2022,22:58:00,,124,1909,967,168
9/21/2022,22:58:20,,125,3306,965,168
9/21/2022,22:58:40,,120,1805,975,168
9/21/2022,22:59:00,,122,2730,965,170
9/21/2022,22:59:20,,126,2666,964,176
9/21/2022,22:59:40,,125,2595,963,169
9/21/2022,23:00:00,0,123,2725,963,166
9/21/2022,23:00:20,,122,2008,964,168
9/21/2022,23:00:40,,120,2184,963,169
9/21/2022,23:01:00,,138,3008,961,166
9/21/2022,23:01:20,,122,2580,965,164
9/21/2022,23:01:40,,123,1781,962,169
9/21/2022,23:02:00,,122,2712,959,161
9/21/2022,23:02:20,,121,3640,971,167
9/21/2022,23:02:40,,120,2116,955,164
9/21/2022,23:03:00,0,127,1876,957,157
9/21/2022,23:03:20,,123,3239,952,166
9/21/2022,23:03:40,,121,2329,956,165
9/21/2022,23:04:00,,123,2458,954,167
9/21/2022,23:04:20,,117,3122,956,164
9/21/2022,23:04:40,,123,3022,955,170
9/21/2022,23:05:00,,124,2564,947,164
9/21/2022,23:05:20,,124,2691,955,165
9/21/2022,23:05:40,,118,3272,1014,166
9/21/2022,23:06:00,,121,2657,953,161
9/21/2022,23:06:20,,121,2586,953,163
9/21/2022,23:06:40,,123,2758,952,160
9/21/2022,23:07:00,,123,1347,953,165
9/21/2022,23:07:20,,131,2429,950,163
9/21/2022,23:07:40,,120,1592,954,161
9/21/2022,23:08:00,,122,3253,958,163
9/21/2022,23:08:20,,122,3763,958,163
9/21/2022,23:08:40,,122,613,956,161
9/21/2022,23:09:00,,119,3117,956,159
9/21/2022,23:09:20,,121,2402,950,162
9/21/2022,23:09:40,,114,2977,953,162
9/21/2022,23:10:00,,123,1902,959,161
9/21/2022,23:10:20,,116,2355,956,163
9/21/2022,23:10:40,,121,3144,948,165
9/21/2022,23:11:00,,120,2507,952,159
9/21/2022,23:11:20,,114,3121,951,163
9/21/2022,23:11:40,,120,3000,946,164
9/21/2022,23:12:00,,128,2269,949,162
9/21/2022,23:12:20,,117,1781,947,164
9/21/2022,23:12:40,,121,1374,947,163
9/21/2022,23:13:00,,120,3324,950,162
9/21/2022,23:13:20,,119,1923,942,162
9/21/2022,23:13:40,,119,3103,945,162
9/21/2022,23:14:00,,126,3164,943,162
9/21/2022,23:14:20,,122,1996,937,161
9/21/2022,23:14:40,,121,2907,938,161
9/21/2022,23:15:00,,118,2802,936,159
9/21/2022,23:15:20,,117,1327,940,161
9/21/2022,23:15:40,,121,1691,940,161
9/21/2022,23:16:00,,118,2605,935,161
9/21/2022,23:16:20,,119,2792,941,162
9/21/2022,23:16:40,,120,2640,937,161
9/21/2022,23:17:00,,119,2772,933,161
9/21/2022,23:17:20,,117,3030,939,158
9/21/2022,23:17:40,,119,2940,934,179
9/21/2022,23:18:00,,118,1895,935,162
9/21/2022,23:18:20,,116,2778,936,159
9/21/2022,23:18:40,,120,2630,922,157
9/21/2022,23:19:00,,120,346,930,158
9/21/2022,23:19:20,,122,2672,933,155
9/21/2022,23:19:40,,119,2934,932,157
9/21/2022,23:20:00,,111,2820,949,151
9/21/2022,23:20:20,,118,2383,930,160
9/21/2022,23:20:40,,114,3004,928,158
9/21/2022,23:21:00,,122,2723,927,158
9/21/2022,23:21:20,,118,2080,928,185
9/21/2022,23:21:40,,120,3058,931,156
9/21/2022,23:22:00,,115,1516,934,157
9/21/2022,23:22:20,,115,2516,926,157
9/21/2022,23:22:40,,119,2555,925,159
9/21/2022,23:23:00,,120,2878,926,158
9/21/2022,23:23:20,,115,2416,925,159
9/21/2022,23:23:40,0,118,1313,924,157
9/21/2022,23:24:00,,119,3168,929,156
9/21/2022,23:24:20,,117,2065,928,155
9/21/2022,23:24:40,,120,1242,921,157
9/21/2022,23:25:00,,117,2266,926,159
9/21/2022,23:25:20,,121,2792,922,156
9/21/2022,23:25:40,,116,3553,925,152
9/21/2022,23:26:00,,121,2589,924,159
9/21/2022,23:26:20,,119,2903,922,156
9/21/2022,23:26:40,,112,1835,920,157
9/21/2022,23:27:00,,116,2553,919,158
9/21/2022,23:27:20,,117,3081,922,157
9/21/2022,23:27:40,,129,2667,922,158
9/21/2022,23:28:00,,119,2768,904,159
9/21/2022,23:28:20,,118,2328,918,157
9/21/2022,23:28:40,,113,2640,921,158
9/21/2022,23:29:00,,116,2575,919,155
9/21/2022,23:29:20,,116,1941,921,153
9/21/2022,23:29:40,,117,1851,915,156
9/21/2022,23:30:00,,113,2245,914,153
9/21/2022,23:30:20,,121,2466,916,157
9/21/2022,23:30:40,,120,3023,917,157
9/21/2022,23:31:00,,116,2740,920,152
9/21/2022,23:31:20,,119,2445,922,150
9/21/2022,23:31:40,,115,1347,918,156
9/21/2022,23:32:00,,122,2313,919,156
9/21/2022,23:32:20,,116,1395,918,155
9/21/2022,23:32:40,,120,2771,914,155
9/21/2022,23:33:00,,124,2868,915,169
9/21/2022,23:33:20,,112,3702,914,168
9/21/2022,23:33:40,,118,2208,917,154
9/21/2022,23:34:00,,120,1124,914,156
9/21/2022,23:34:20,,115,2000,913,155
9/21/2022,23:34:40,0,117,962,913,157
9/21/2022,23:35:00,,115,2801,915,155
9/21/2022,23:35:20,,116,2252,913,158
9/21/2022,23:35:40,,115,2382,913,155
9/21/2022,23:36:00,0,117,2914,912,155
9/21/2022,23:36:20,,117,1423,913,153
9/21/2022,23:36:40,0,114,2393,911,160
9/21/2022,23:37:00,0,118,2030,909,150
9/21/2022,23:37:20,,119,2410,909,147
9/21/2022,23:37:40,,114,2633,911,148
9/21/2022,23:38:00,,118,2696,907,153
9/21/2022,23:38:20,,114,2676,907,148
9/21/2022,23:38:40,,118,3357,911,153
9/21/2022,23:39:00,,134,3031,906,151
9/21/2022,23:39:20,,120,2873,908,153
9/21/2022,23:39:40,,121,2912,909,153
9/21/2022,23:40:00,,115,3191,907,153
9/21/2022,23:40:20,,118,1978,903,154
9/21/2022,23:40:40,,121,3442,906,154
9/21/2022,23:41:00,,112,3048,908,152
9/21/2022,23:41:20,,115,1107,907,152
9/21/2022,23:41:40,,118,2846,906,149
9/21/2022,23:42:00,,117,2089,898,153
9/21/2022,23:42:20,,116,2650,906,155
9/21/2022,23:42:40,,111,1892,900,146
9/21/2022,23:43:00,,115,4095,895,133
9/21/2022,23:43:20,,113,3031,905,153
9/21/2022,23:43:40,,114,3171,898,152
9/21/2022,23:44:00,,116,1901,903,154
9/21/2022,23:44:20,,115,1491,900,152
9/21/2022,23:44:40,,115,2095,905,154
9/21/2022,23:45:00,,116,2434,901,151
9/21/2022,23:45:20,,114,3225,902,151
9/21/2022,23:45:40,,116,1527,900,174
9/21/2022,23:46:00,,100,2574,898,151
9/21/2022,23:46:20,,117,2072,896,151
9/21/2022,23:46:40,,115,2734,897,146
9/21/2022,23:47:00,,116,2366,899,151
9/21/2022,23:47:20,,116,3837,902,151
9/21/2022,23:47:40,,115,2619,898,162
9/21/2022,23:48:00,,116,1271,927,150
9/21/2022,23:48:20,,117,1903,896,148
9/21/2022,23:48:40,,105,2730,896,147
9/21/2022,23:49:00,,115,2383,895,133
9/21/2022,23:49:20,,116,2180,895,150
9/21/2022,23:49:40,,117,3194,891,147
9/21/2022,23:50:00,,115,3319,892,151
9/21/2022,23:50:20,,116,2657,892,149
9/21/2022,23:50:40,,109,2992,896,151
9/21/2022,23:51:00,,118,3593,892,151
9/21/2022,23:51:20,,114,2501,894,147
9/21/2022,23:51:40,,112,2503,889,151
9/21/2022,23:52:00,,113,2154,897,151
9/21/2022,23:52:20,,112,2672,892,149
9/21/2022,23:52:40,,112,995,894,151
9/21/2022,23:53:00,,115,2221,894,151
9/21/2022,23:53:20,,114,2684,892,151
9/21/2022,23:53:40,,116,2671,885,148
9/21/2022,23:54:00,,113,2486,892,150
9/21/2022,23:54:20,,114,2712,890,148
9/21/2022,23:54:40,,116,3981,889,149
9/21/2022,23:55:00,,114,2032,890,154
9/21/2022,23:55:20,,113,1798,882,149
9/21/2022,23:55:40,,113,3042,888,148
9/21/2022,23:56:00,,116,2878,886,147
9/21/2022,23:56:20,,113,2446,888,139
9/21/2022,23:56:40,,116,1252,889,150
9/21/2022,23:57:00,,112,2556,883,147
9/21/2022,23:57:20,,112,2967,881,149
9/21/2022,23:57:40,,114,2289,891,147
9/21/2022,23:58:00,,112,3168,881,146
9/21/2022,23:58:20,,116,3547,881,144
9/21/2022,23:58:40,,116,2603,886,147
9/21/2022,23:59:00,,115,2849,879,149
9/21/2022,23:59:20,,116,3406,873,148
9/21/2022,23:59:40,,116,2057,880,144
9/22/2022,00:00:00,,109,2936,888,146
9/22/2022,00:00:20,,112,2690,879,146
9/22/2022,00:00:40,,113,2167,884,153
9/22/2022,00:01:00,,148,3154,882,146
9/22/2022,00:01:20,0,109,2032,887,146
9/22/2022,00:01:40,,114,2478,883,147
9/22/2022,00:02:00,,116,2597,882,146
9/22/2022,00:02:20,,111,789,882,146
9/22/2022,00:02:40,,111,2736,882,139
9/22/2022,00:03:00,,112,3238,880,149
9/22/2022,00:03:20,,131,2613,881,144
9/22/2022,00:03:40,,112,2848,876,143
9/22/2022,00:04:00,,115,2297,882,128
9/22/2022,00:04:20,,114,1791,881,146
9/22/2022,00:04:40,,112,3047,880,135
9/22/2022,00:05:00,,114,3095,880,145
9/22/2022,00:05:20,,121,1967,876,147
9/22/2022,00:05:40,,108,3042,880,146
9/22/2022,00:06:00,,113,2677,876,147
9/22/2022,00:06:20,,113,2398,873,148
9/22/2022,00:06:40,,107,3154,879,142
9/22/2022,00:07:00,,115,1568,874,145
9/22/2022,00:07:20,,111,1630,878,144
9/22/2022,00:07:40,,108,3081,877,144
9/22/2022,00:08:00,,114,2773,877,143
9/22/2022,00:08:20,,115,2727,876,146
9/22/2022,00:08:40,,111,2578,874,145
9/22/2022,00:09:00,,105,1355,878,143
9/22/2022,00:09:20,,110,1828,907,145
9/22/2022,00:09:40,,114,1880,878,145
9/22/2022,00:10:00,,111,2215,877,146
9/22/2022,00:10:20,,110,2863,870,145
9/22/2022,00:10:40,,119,1238,874,146
9/22/2022,00:11:00,,110,2189,875,145
9/22/2022,00:11:20,,113,2102,861,155
9/22/2022,00:11:40,,114,2724,875,145
9/22/2022,00:12:00,,111,3500,867,128
9/22/2022,00:12:20,,113,3254,871,145
9/22/2022,00:12:40,,103,874,875,145
9/22/2022,00:13:00,,110,3034,875,142
9/22/2022,00:13:20,,109,3484,872,144
9/22/2022,00:13:40,,113,3306,874,157
9/22/2022,00:14:00,,113,3463,877,147
9/22/2022,00:14:20,,111,1925,876,147
9/22/2022,00:14:40,,114,1458,869,142
9/22/2022,00:15:00,,110,2935,867,145
9/22/2022,00:15:20,,112,2422,874,146
9/22/2022,00:15:40,0,110,3282,871,146
9/22/2022,00:16:00,,113,3217,868,146
9/22/2022,00:16:20,,117,2887,872,146
9/22/2022,00:16:40,,113,2539,861,145
9/22/2022,00:17:00,,113,2672,867,144
9/22/2022,00:17:20,,113,1817,874,143
9/22/2022,00:17:40,,113,2025,869,160
9/22/2022,00:18:00,,116,2357,872,143
9/22/2022,00:18:20,,112,1695,866,143
9/22/2022,00:18:40,,113,2012,870,144
9/22/2022,00:19:00,,106,1731,874,143
9/22/2022,00:19:20,,108,2576,865,144
9/22/2022,00:19:40,,113,3375,870,143
9/22/2022,00:20:00,,107,2070,869,144
9/22/2022,00:20:20,,114,2746,863,145
9/22/2022,00:20:40,,111,1889,868,143
9/22/2022,00:21:00,,115,2602,867,145
9/22/2022,00:21:20,,116,1416,867,143
9/22/2022,00:21:40,,112,2297,865,147
9/22/2022,00:22:00,,121,2629,864,141
9/22/2022,00:22:20,0,112,2241,863,146
9/22/2022,00:22:40,,111,2306,866,148
9/22/2022,00:23:00,,114,2820,863,143
9/22/2022,00:23:20,,113,2131,856,144
9/22/2022,00:23:40,,112,2627,869,143
9/22/2022,00:24:00,,111,3820,861,144
9/22/2022,00:24:20,,112,2947,866,142
9/22/2022,00:24:40,,111,2402,867,139
9/22/2022,00:25:00,,108,2498,863,142
9/22/2022,00:25:20,,113,1752,861,145
9/22/2022,00:25:40,,113,2375,858,143
9/22/2022,00:26:00,,111,1955,862,143
9/22/2022,00:26:20,,111,2933,863,144
9/22/2022,00:26:40,,113,1940,863,143
9/22/2022,00:27:00,,113,3563,862,144
9/22/2022,00:27:20,,113,2061,856,142
9/22/2022,00:27:40,,114,2443,857,139
9/22/2022,00:28:00,,111,2359,859,142
9/22/2022,00:28:20,0,111,2784,849,143
9/22/2022,00:28:40,,111,2268,858,146
9/22/2022,00:29:00,,112,2907,857,139
9/22/2022,00:29:20,,111,832,855,140
9/22/2022,00:29:40,0,110,2133,855,141
9/22/2022,00:30:00,,109,2805,849,145
9/22/2022,00:30:20,,113,2525,856,142
9/22/2022,00:30:40,,114,2489,846,142
9/22/2022,00:31:00,,112,2852,853,142
9/22/2022,00:31:20,,97.3,2818,853,141
9/22/2022,00:31:40,,112,2520,850,134
9/22/2022,00:32:00,,112,3231,853,153
9/22/2022,00:32:20,,114,3619,847,140
9/22/2022,00:32:40,,111,1986,851,143
9/22/2022,00:33:00,,112,3006,847,141
9/22/2022,00:33:20,0,111,2770,849,153
9/22/2022,00:33:40,,109,2521,847,142
9/22/2022,00:34:00,,113,2359,850,143
9/22/2022,00:34:20,,112,1521,845,142
9/22/2022,00:34:40,,110,2284,841,139
9/22/2022,00:35:00,,108,2565,846,136
9/22/2022,00:35:20,,113,2775,852,141
9/22/2022,00:35:40,,112,2800,849,142
9/22/2022,00:36:00,,111,1812,848,128
9/22/2022,00:36:20,,109,2569,846,141
9/22/2022,00:36:40,,111,3108,848,140
9/22/2022,00:37:00,,97,2268,847,137
9/22/2022,00:37:20,,111,2637,849,141
9/22/2022,00:37:40,,112,2767,848,139
9/22/2022,00:38:00,,108,2655,849,136
9/22/2022,00:38:20,,110,2894,881,143
9/22/2022,00:38:40,,112,3002,850,130
9/22/2022,00:39:00,,113,2436,848,146
9/22/2022,00:39:20,,105,2579,844,149
9/22/2022,00:39:40,,111,2062,849,139
9/22/2022,00:40:00,,110,2209,846,143
9/22/2022,00:40:20,0,120,2268,847,140
9/22/2022,00:40:40,,111,2172,846,142
9/22/2022,00:41:00,0,112,2628,848,141
9/22/2022,00:41:20,,113,2551,847,139
9/22/2022,00:41:40,,111,2898,846,139
9/22/2022,00:42:00,,113,2855,840,139
9/22/2022,00:42:20,,110,3274,845,141
9/22/2022,00:42:40,,108,1779,848,138
9/22/2022,00:43:00,,108,2779,848,136
9/22/2022,00:43:20,,140,2497,846,140
9/22/2022,00:43:40,,106,2416,849,139
9/22/2022,00:44:00,,110,3131,847,140
9/22/2022,00:44:20,0,110,1427,848,140
9/22/2022,00:44:40,,111,2297,845,139
9/22/2022,00:45:00,,111,1231,846,140
9/22/2022,00:45:20,,113,2612,841,143
9/22/2022,00:45:40,,112,2898,845,138
9/22/2022,00:46:00,,109,2263,844,138
9/22/2022,00:46:20,,111,2505,846,140
9/22/2022,00:46:40,,115,2510,855,137
9/22/2022,00:47:00,,112,3228,845,138
9/22/2022,00:47:20,,110,2426,843,138
9/22/2022,00:47:40,,109,1920,846,138
9/22/2022,00:48:00,,109,1474,838,138
9/22/2022,00:48:20,0,104,2956,853,138
9/22/2022,00:48:40,,111,2353,846,140
9/22/2022,00:49:00,,109,3029,843,137
9/22/2022,00:49:20,,175,2288,841,139
9/22/2022,00:49:40,,110,2775,843,140
9/22/2022,00:50:00,,111,2978,842,143
9/22/2022,00:50:20,,111,3059,842,140
9/22/2022,00:50:40,,111,2754,838,140
9/22/2022,00:51:00,,111,3402,837,138
9/22/2022,00:51:20,,107,2748,841,140
9/22/2022,00:51:40,,106,2560,840,136
9/22/2022,00:52:00,,111,2665,840,148
9/22/2022,00:52:20,0,106,2977,842,139
9/22/2022,00:52:40,,111,2739,843,134
9/22/2022,00:53:00,0,111,3225,840,138
9/22/2022,00:53:20,,109,2499,837,169
9/22/2022,00:53:40,,109,2036,838,138
9/22/2022,00:54:00,,110,1985,832,136
9/22/2022,00:54:20,,106,3040,834,136
9/22/2022,00:54:40,,108,2592,841,141
9/22/2022,00:55:00,,107,2447,834,134
9/22/2022,00:55:20,,107,2617,816,133
9/22/2022,00:55:40,,112,3216,844,138
9/22/2022,00:56:00,,107,2474,837,140
9/22/2022,00:56:20,,110,2628,835,138
9/22/2022,00:56:40,,112,2498,834,136
9/22/2022,00:57:00,,112,3023,836,139
9/22/2022,00:57:20,,103,1415,825,142
9/22/2022,00:57:40,,111,2857,833,137
9/22/2022,00:58:00,,107,2482,832,138
9/22/2022,00:58:20,,110,2591,835,139
9/22/2022,00:58:40,,111,3211,835,137
9/22/2022,00:59:00,,107,1563,835,139
9/22/2022,00:59:20,,106,3431,833,138
9/22/2022,00:59:40,,109,2406,838,137
9/22/2022,01:00:00,0,112,2342,835,138
9/22/2022,01:00:20,,110,1096,830,138
9/22/2022,01:00:40,,110,2431,834,137
9/22/2022,01:01:00,,109,2042,836,141
9/22/2022,01:01:20,,110,2885,837,136
9/22/2022,01:01:40,,103,2850,833,135
9/22/2022,01:02:00,,107,2275,826,138
9/22/2022,01:02:20,,113,2254,861,136
9/22/2022,01:02:40,,111,2568,835,138
9/22/2022,01:03:00,,109,3125,828,136
9/22/2022,01:03:20,,109,2872,829,137
9/22/2022,01:03:40,,108,2492,835,140
9/22/2022,01:04:00,0,107,2660,834,136
9/22/2022,01:04:20,,112,2441,833,136
9/22/2022,01:04:40,,113,2387,833,135
9/22/2022,01:05:00,,110,1443,831,139
9/22/2022,01:05:20,,104,2104,833,134
9/22/2022,01:05:40,,108,2597,838,137
9/22/2022,01:06:00,,110,2576,830,136
9/22/2022,01:06:20,,109,3380,832,137
9/22/2022,01:06:40,,110,3225,829,134
9/22/2022,01:07:00,,106,3271,831,133
9/22/2022,01:07:20,,110,1727,829,136
9/22/2022,01:07:40,0,106,3644,828,133
9/22/2022,01:08:00,,109,2347,832,141
9/22/2022,01:08:20,,111,2049,837,139
9/22/2022,01:08:40,,108,1891,836,138
9/22/2022,01:09:00,,110,2865,828,123
9/22/2022,01:09:20,,110,2038,823,132
9/22/2022,01:09:40,,107,2897,828,136
9/22/2022,01:10:00,,109,2430,833,133
9/22/2022,01:10:20,,110,2260,825,134
9/22/2022,01:10:40,0,108,2081,827,133
9/22/2022,01:11:00,,107,2520,828,134
9/22/2022,01:11:20,,112,3664,827,134
9/22/2022,01:11:40,,105,1182,824,135
9/22/2022,01:12:00,,109,2518,826,136
9/22/2022,01:12:20,,106,3035,824,137
9/22/2022,01:12:40,,109,1985,828,137
9/22/2022,01:13:00,,108,2858,836,137
9/22/2022,01:13:20,,111,2590,831,130
9/22/2022,01:13:40,,108,1826,829,136
9/22/2022,01:14:00,,104,3326,833,135
9/22/2022,01:14:20,,111,2436,831,135
9/22/2022,01:14:40,,107,2043,833,134
9/22/2022,01:15:00,,110,1686,832,135
9/22/2022,01:15:20,,105,2342,831,135
9/22/2022,01:15:40,,105,2823,828,135
9/22/2022,01:16:00,0,111,2751,829,130
9/22/2022,01:16:20,,109,3306,831,136
9/22/2022,01:16:40,,109,2448,831,137
9/22/2022,01:17:00,,113,1472,831,138
9/22/2022,01:17:20,,110,1661,826,134
9/22/2022,01:17:40,,113,2580,823,129
9/22/2022,01:18:00,,110,3680,821,133
9/22/2022,01:18:20,,107,3922,826,134
9/22/2022,01:18:40,,106,1688,850,133
9/22/2022,01:19:00,0,109,3129,830,134
9/22/2022,01:19:20,,108,1340,826,136
9/22/2022,01:19:40,,105,3222,829,134
9/22/2022,01:20:00,,103,2929,824,127
9/22/2022,01:20:20,,107,2659,825,130
9/22/2022,01:20:40,,107,2140,823,136
9/22/2022,01:21:00,,109,3030,819,135
9/22/2022,01:21:20,,111,3504,822,136
9/22/2022,01:21:40,,107,3025,821,133
9/22/2022,01:22:00,,110,3012,819,133
9/22/2022,01:22:20,,107,2153,825,128
9/22/2022,01:22:40,,108,1578,825,133
9/22/2022,01:23:00,,110,2289,826,132
9/22/2022,01:23:20,,108,3183,825,132
9/22/2022,01:23:40,,112,3479,805,134
9/22/2022,01:24:00,,109,3285,825,133
9/22/2022,01:24:20,,108,2881,824,136
9/22/2022,01:24:40,,109,3341,824,133
9/22/2022,01:25:00,,105,1941,853,119
9/22/2022,01:25:20,,106,2757,818,138
9/22/2022,01:25:40,,106,3851,819,133
9/22/2022,01:26:00,,105,2292,826,130
9/22/2022,01:26:20,0,124,3225,825,138
9/22/2022,01:26:40,,109,3014,823,134
9/22/2022,01:27:00,0,108,2440,826,133
9/22/2022,01:27:20,,108,2096,822,130
9/22/2022,01:27:40,,112,2482,817,131
9/22/2022,01:28:00,,105,1616,820,135
9/22/2022,01:28:20,,105,2878,818,137
9/22/2022,01:28:40,,110,2484,815,135
9/22/2022,01:29:00,,110,2781,816,127
9/22/2022,01:29:20,,110,3824,816,132
9/22/2022,01:29:40,,111,3993,817,130
9/22/2022,01:30:00,,109,2379,813,131
9/22/2022,01:30:20,,108,2527,814,131
9/22/2022,01:30:40,,108,2786,817,129
9/22/2022,01:31:00,,108,2329,815,134
9/22/2022,01:31:20,,106,2976,814,129
9/22/2022,01:31:40,,100,3620,817,133
9/22/2022,01:32:00,,108,2598,818,134
9/22/2022,01:32:20,,111,3658,817,135
9/22/2022,01:32:40,,113,2117,813,132
9/22/2022,01:33:00,0,111,1512,818,131
9/22/2022,01:33:20,,109,2806,815,129
9/22/2022,01:33:40,,107,3091,810,159
9/22/2022,01:34:00,,108,2986,818,135
9/22/2022,01:34:20,,109,2759,813,130
9/22/2022,01:34:40,,108,2669,819,132
9/22/2022,01:35:00,,107,2452,820,132
9/22/2022,01:35:20,,107,3954,820,130
9/22/2022,01:35:40,,108,1518,816,132
9/22/2022,01:36:00,,107,1768,820,133
9/22/2022,01:36:20,,110,2106,819,131
9/22/2022,01:36:40,,108,3097,818,128
9/22/2022,01:37:00,,112,1979,816,128
9/22/2022,01:37:20,,128,1848,819,131
9/22/2022,01:37:40,,106,3134,821,134
9/22/2022,01:38:00,,107,2060,821,128
9/22/2022,01:38:20,,104,1992,812,131
9/22/2022,01:38:40,,132,1756,820,132
9/22/2022,01:39:00,,102,2922,813,134
9/22/2022,01:39:20,,108,2468,751,132
9/22/2022,01:39:40,,105,2973,812,131
9/22/2022,01:40:00,,102,3100,818,123
9/22/2022,01:40:20,,108,1397,814,131
9/22/2022,01:40:40,,109,3944,812,130
9/22/2022,01:41:00,0,107,1535,810,133
9/22/2022,01:41:20,,106,2785,831,131
9/22/2022,01:41:40,,107,2663,814,130
9/22/2022,01:42:00,,104,3057,812,129
9/22/2022,01:42:20,,106,2609,803,131
9/22/2022,01:42:40,,106,2502,806,131
9/22/2022,01:43:00,,109,3802,814,131
9/22/2022,01:43:20,,103,2386,816,129
9/22/2022,01:43:40,,105,1789,816,132
9/22/2022,01:44:00,,111,2808,815,131
9/22/2022,01:44:20,,107,1783,817,128
9/22/2022,01:44:40,,106,3305,812,129
9/22/2022,01:45:00,,105,2709,809,131
9/22/2022,01:45:20,,107,3334,808,127
9/22/2022,01:45:40,0,102,2767,806,126
9/22/2022,01:46:00,,110,3335,808,130
9/22/2022,01:46:20,,108,1728,808,135
9/22/2022,01:46:40,,106,1435,811,129
9/22/2022,01:47:00,,106,3989,812,129
9/22/2022,01:47:20,,108,3375,809,130
9/22/2022,01:47:40,,107,2564,806,129
9/22/2022,01:48:00,0,108,3058,808,132
9/22/2022,01:48:20,,112,2995,807,129
9/22/2022,01:48:40,,106,1689,806,130
9/22/2022,01:49:00,,108,2583,819,136
9/22/2022,01:49:20,,107,2498,802,137
